,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Bernd Leno,G,1,May 28,FUL,@MUN,L 1-2,12.0,90,1
1,Bernd Leno,G,1,May 20,FUL,CRY,T 2-2,7.5,90,1
2,Bernd Leno,G,1,May 13,FUL,@SOU,W 2-0,15.0,90,1
3,Bernd Leno,G,1,May 8,FUL,LEI,W 5-3,16.5,90,1
4,Bernd Leno,G,1,May 3,FUL,@LIV,L 0-1,6.5,90,1
5,Bernd Leno,G,1,Apr 30,FUL,MCI,L 1-2,14.5,90,1
6,Bernd Leno,G,1,Apr 25,FUL,@AVL,L 0-1,6.0,90,1
7,Bernd Leno,G,1,Apr 22,FUL,LEE,W 2-1,6.0,90,1
8,Bernd Leno,G,1,Apr 15,FUL,@EVE,W 3-1,10.0,90,1
9,Bernd Leno,G,1,Apr 8,FUL,WHU,L 0-1,10.5,90,1
10,Bernd Leno,G,1,Apr 1,FUL,@BOU,L 1-2,10.0,90,1
11,Bernd Leno,G,1,Mar 12,FUL,ARS,L 0-3,8.0,90,1
12,Bernd Leno,G,1,Mar 6,FUL,@BRF,L 2-3,6.5,90,1
13,Bernd Leno,G,1,Feb 24,FUL,WOL,T 1-1,5.0,90,1
14,Bernd Leno,G,1,Feb 18,FUL,@BHA,W 1-0,23.0,90,1
15,Bernd Leno,G,1,Feb 11,FUL,NOT,W 2-0,15.5,90,1
16,Bernd Leno,G,1,Feb 3,FUL,@CHE,T 0-0,15.0,90,1
17,Bernd Leno,G,1,Jan 23,FUL,TOT,L 0-1,6.0,90,1
18,Bernd Leno,G,1,Jan 15,FUL,@NEW,L 0-1,10.0,90,1
19,Bernd Leno,G,1,Jan 12,FUL,CHE,W 2-1,14.5,90,1
20,Bernd Leno,G,1,Jan 3,FUL,@LEI,W 1-0,19.5,90,1
21,Bernd Leno,G,1,Dec 31,FUL,SOU,W 2-1,7.0,90,1
22,Bernd Leno,G,1,Dec 26,FUL,@CRY,W 3-0,12.0,90,1
23,Bernd Leno,G,1,Nov 13,FUL,MUN,L 1-2,15.0,90,1
24,Bernd Leno,G,1,Nov 5,FUL,@MCI,L 1-2,10.0,90,1
25,Bernd Leno,G,1,Oct 29,FUL,EVE,T 0-0,18.0,90,1
26,Bernd Leno,G,1,Oct 23,FUL,@LEE,W 3-2,7.0,90,1
27,Bernd Leno,G,1,Oct 20,FUL,AVL,W 3-0,24.0,90,1
28,Bernd Leno,G,1,Oct 15,FUL,BOU,T 2-2,9.5,90,1
29,Bernd Leno,G,1,Oct 9,FUL,@WHU,L 1-3,10.5,90,1
30,Bernd Leno,G,1,Oct 1,FUL,NEW,L 1-4,10.5,90,1
31,Bernd Leno,G,1,Sep 16,FUL,@NOT,W 3-2,4.0,90,1
32,Bernd Leno,G,1,Sep 3,FUL,@TOT,L 1-2,14.5,90,1
33,Bernd Leno,G,1,Aug 30,FUL,BHA,W 2-1,8.5,90,1
34,Bernd Leno,G,1,Aug 27,FUL,@ARS,L 1-2,13.0,90,1
35,Bernd Leno,G,1,Aug 20,FUL,BRF,W 3-2,8.5,90,1
36,Marek Rodak,G,1,Aug 13,FUL,@WOL,T 0-0,14.5,90,1
37,Marek Rodak,G,1,Aug 6,FUL,LIV,T 2-2,5.0,90,1
