,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Edouard Mendy,G,1,May 13,CHE,NOT,T 2-2,4.0,90,1
1,Edouard Mendy,G,1,Nov 12,CHE,@NEW,L 0-1,6.5,90,1
2,Edouard Mendy,G,1,Nov 6,CHE,ARS,L 0-1,5.0,90,1
3,Edouard Mendy,G,1,Oct 29,CHE,@BHA,L 1-4,7.5,45,0
4,Edouard Mendy,G,1,Sep 3,CHE,WHU,W 2-1,6.5,90,1
5,Edouard Mendy,G,1,Aug 30,CHE,@SOU,L 1-2,7.0,90,1
6,Edouard Mendy,G,1,Aug 27,CHE,LEI,W 2-1,10.0,90,1
7,Edouard Mendy,G,1,Aug 21,CHE,@LEE,L 0-3,7.0,90,1
8,Edouard Mendy,G,1,Aug 14,CHE,TOT,T 2-2,5.0,90,1
9,Edouard Mendy,G,1,Aug 6,CHE,@EVE,W 1-0,19.5,90,1
10,Kepa Arrizabalaga,G,1,May 28,CHE,NEW,T 1-1,8.0,90,1
11,Kepa Arrizabalaga,G,1,May 25,CHE,@MUN,L 1-4,9.0,90,1
12,Kepa Arrizabalaga,G,1,May 21,CHE,@MCI,L 0-1,4.5,90,1
13,Kepa Arrizabalaga,G,1,May 6,CHE,@BOU,W 3-1,9.0,90,1
14,Kepa Arrizabalaga,G,1,May 2,CHE,@ARS,L 1-3,13.0,90,1
15,Kepa Arrizabalaga,G,1,Apr 26,CHE,BRF,L 0-2,4.5,90,1
16,Kepa Arrizabalaga,G,1,Apr 15,CHE,BHA,L 1-2,18.5,90,1
17,Kepa Arrizabalaga,G,1,Apr 8,CHE,@WOL,L 0-1,9.0,90,1
18,Kepa Arrizabalaga,G,1,Apr 4,CHE,LIV,T 0-0,17.0,90,1
19,Kepa Arrizabalaga,G,1,Apr 1,CHE,AVL,L 0-2,2.5,90,1
20,Kepa Arrizabalaga,G,1,Mar 18,CHE,EVE,T 2-2,4.0,90,1
21,Kepa Arrizabalaga,G,1,Mar 11,CHE,@LEI,W 3-1,12.5,90,1
22,Kepa Arrizabalaga,G,1,Mar 4,CHE,LEE,W 1-0,15.0,90,1
23,Kepa Arrizabalaga,G,1,Feb 26,CHE,@TOT,L 0-2,6.0,90,1
24,Kepa Arrizabalaga,G,1,Feb 18,CHE,SOU,L 0-1,5.5,90,1
25,Kepa Arrizabalaga,G,1,Feb 11,CHE,@WHU,T 1-1,5.0,90,1
26,Kepa Arrizabalaga,G,1,Feb 3,CHE,FUL,T 0-0,18.0,90,1
27,Kepa Arrizabalaga,G,1,Jan 21,CHE,@LIV,T 0-0,19.0,90,1
28,Kepa Arrizabalaga,G,1,Jan 15,CHE,CRY,W 1-0,21.5,90,1
29,Kepa Arrizabalaga,G,1,Jan 12,CHE,@FUL,L 1-2,4.0,90,1
30,Kepa Arrizabalaga,G,1,Jan 5,CHE,MCI,L 0-1,6.0,90,1
31,Kepa Arrizabalaga,G,1,Jan 1,CHE,@NOT,T 1-1,9.0,90,1
32,Kepa Arrizabalaga,G,1,Dec 27,CHE,BOU,W 2-0,19.0,90,1
33,Kepa Arrizabalaga,G,1,Oct 29,CHE,@BHA,L 1-4,3.5,45,1
34,Kepa Arrizabalaga,G,1,Oct 22,CHE,MUN,T 1-1,10.5,90,1
35,Kepa Arrizabalaga,G,1,Oct 19,CHE,@BRF,T 0-0,21.0,90,1
36,Kepa Arrizabalaga,G,1,Oct 16,CHE,@AVL,W 2-0,26.0,90,1
37,Kepa Arrizabalaga,G,1,Oct 8,CHE,WOL,W 3-0,15.0,90,1
38,Kepa Arrizabalaga,G,1,Oct 1,CHE,@CRY,W 2-1,6.5,90,1
39,Cesar Azpilicueta,D,2,May 28,CHE,NEW,T 1-1,7.0,90,1
40,Cesar Azpilicueta,D,2,May 25,CHE,@MUN,L 1-4,9.15,90,1
41,Cesar Azpilicueta,D,2,May 21,CHE,@MCI,L 0-1,6.6,90,1
42,Cesar Azpilicueta,D,2,May 6,CHE,@BOU,W 3-1,2.25,14,0
43,Cesar Azpilicueta,D,2,May 2,CHE,@ARS,L 1-3,5.7,90,1
44,Cesar Azpilicueta,D,2,Apr 26,CHE,BRF,L 0-2,-0.9,45,1
45,Cesar Azpilicueta,D,2,Feb 18,CHE,SOU,L 0-1,7.85,83,1
46,Cesar Azpilicueta,D,2,Feb 3,CHE,FUL,T 0-0,3.35,29,0
47,Cesar Azpilicueta,D,2,Jan 21,CHE,@LIV,T 0-0,1.35,8,0
48,Cesar Azpilicueta,D,2,Jan 15,CHE,CRY,W 1-0,1.0,1,0
49,Cesar Azpilicueta,D,2,Jan 12,CHE,@FUL,L 1-2,7.3,90,1
50,Cesar Azpilicueta,D,2,Jan 5,CHE,MCI,L 0-1,6.7,90,1
51,Cesar Azpilicueta,D,2,Jan 1,CHE,@NOT,T 1-1,4.95,90,1
52,Cesar Azpilicueta,D,2,Dec 27,CHE,BOU,W 2-0,4.45,36,0
53,Cesar Azpilicueta,D,2,Nov 12,CHE,@NEW,L 0-1,2.8,45,1
54,Cesar Azpilicueta,D,2,Nov 6,CHE,ARS,L 0-1,11.15,90,1
55,Cesar Azpilicueta,D,2,Oct 22,CHE,MUN,T 1-1,6.35,90,1
56,Cesar Azpilicueta,D,2,Oct 19,CHE,@BRF,T 0-0,16.25,90,1
57,Cesar Azpilicueta,D,2,Oct 16,CHE,@AVL,W 2-0,4.35,45,0
58,Cesar Azpilicueta,D,2,Oct 8,CHE,WOL,W 3-0,17.6,90,1
59,Cesar Azpilicueta,D,2,Aug 30,CHE,@SOU,L 1-2,7.4,65,1
60,Cesar Azpilicueta,D,2,Aug 27,CHE,LEI,W 2-1,5.1,45,0
61,Cesar Azpilicueta,D,2,Aug 21,CHE,@LEE,L 0-3,2.0,2,0
62,Cesar Azpilicueta,D,2,Aug 14,CHE,TOT,T 2-2,1.35,16,0
63,Cesar Azpilicueta,D,2,Aug 6,CHE,@EVE,W 1-0,19.75,90,1
64,Thiago Silva,D,2,May 28,CHE,NEW,T 1-1,7.3,90,1
