,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Robert Sanchez,G,1,Apr 15,BHA,@CHE,W 2-1,4.5,90,1
1,Robert Sanchez,G,1,Feb 18,BHA,FUL,L 0-1,4.5,90,1
2,Robert Sanchez,G,1,Feb 11,BHA,@CRY,T 1-1,3.0,90,1
3,Robert Sanchez,G,1,Feb 4,BHA,BOU,W 1-0,15.0,90,1
4,Robert Sanchez,G,1,Jan 21,BHA,@LEI,T 2-2,3.0,90,1
5,Robert Sanchez,G,1,Jan 14,BHA,LIV,W 3-0,16.0,90,1
6,Robert Sanchez,G,1,Jan 3,BHA,@EVE,W 4-1,10.5,90,1
7,Robert Sanchez,G,1,Dec 31,BHA,ARS,L 2-4,8.5,90,1
8,Robert Sanchez,G,1,Dec 26,BHA,@SOU,W 3-1,12.0,90,1
9,Robert Sanchez,G,1,Nov 13,BHA,AVL,L 1-2,3.0,90,1
10,Robert Sanchez,G,1,Nov 5,BHA,@WOL,W 3-2,8.5,90,1
11,Robert Sanchez,G,1,Oct 29,BHA,CHE,W 4-1,14.0,90,1
12,Robert Sanchez,G,1,Oct 22,BHA,@MCI,L 1-3,3.5,90,1
13,Robert Sanchez,G,1,Oct 18,BHA,NOT,T 0-0,12.0,90,1
14,Robert Sanchez,G,1,Oct 14,BHA,@BRF,L 0-2,2.5,90,1
15,Robert Sanchez,G,1,Oct 8,BHA,TOT,L 0-1,6.0,90,1
16,Robert Sanchez,G,1,Oct 1,BHA,@LIV,T 3-3,10.0,90,1
17,Robert Sanchez,G,1,Sep 4,BHA,LEI,W 5-2,5.5,90,1
18,Robert Sanchez,G,1,Aug 30,BHA,@FUL,L 1-2,5.5,90,1
19,Robert Sanchez,G,1,Aug 27,BHA,LEE,W 1-0,15.5,90,1
20,Robert Sanchez,G,1,Aug 21,BHA,@WHU,W 2-0,18.5,90,1
21,Robert Sanchez,G,1,Aug 13,BHA,NEW,T 0-0,13.5,90,1
22,Robert Sanchez,G,1,Aug 7,BHA,@MUN,W 2-1,11.5,90,1
23,Jason Steele,G,1,May 28,BHA,@AVL,L 1-2,8.5,90,1
24,Jason Steele,G,1,May 24,BHA,MCI,T 1-1,7.5,90,1
25,Jason Steele,G,1,May 21,BHA,SOU,W 3-1,3.0,90,1
26,Jason Steele,G,1,May 18,BHA,@NEW,L 1-4,9.5,90,1
27,Jason Steele,G,1,May 14,BHA,@ARS,W 3-0,15.0,90,1
28,Jason Steele,G,1,May 8,BHA,EVE,L 1-5,2.5,90,1
29,Jason Steele,G,1,May 4,BHA,MUN,W 1-0,20.0,90,1
30,Jason Steele,G,1,Apr 29,BHA,WOL,W 6-0,16.5,90,1
31,Jason Steele,G,1,Apr 26,BHA,@NOT,L 1-3,12.5,90,1
32,Jason Steele,G,1,Apr 8,BHA,@TOT,L 1-2,4.0,90,1
33,Jason Steele,G,1,Apr 4,BHA,@BOU,W 2-0,14.5,90,1
34,Jason Steele,G,1,Apr 1,BHA,BRF,T 3-3,7.0,90,1
35,Jason Steele,G,1,Mar 15,BHA,CRY,W 1-0,16.5,90,1
36,Jason Steele,G,1,Mar 11,BHA,@LEE,T 2-2,5.5,90,1
37,Jason Steele,G,1,Mar 4,BHA,WHU,W 4-0,15.5,90,1
38,Tariq Lamptey,D,2,Mar 4,BHA,WHU,W 4-0,1.0,15,1
39,Tariq Lamptey,D,2,Feb 18,BHA,FUL,L 0-1,5.5,27,0
40,Tariq Lamptey,D,2,Feb 11,BHA,@CRY,T 1-1,2.0,13,0
41,Tariq Lamptey,D,2,Feb 4,BHA,BOU,W 1-0,14.5,74,1
42,Tariq Lamptey,D,2,Jan 21,BHA,@LEI,T 2-2,1.75,11,0
43,Tariq Lamptey,D,2,Jan 14,BHA,LIV,W 3-0,0.5,1,0
44,Tariq Lamptey,D,2,Jan 3,BHA,@EVE,W 4-1,1.25,18,0
45,Tariq Lamptey,D,2,Dec 31,BHA,ARS,L 2-4,9.5,90,1
46,Tariq Lamptey,D,2,Dec 26,BHA,@SOU,W 3-1,2.25,6,0
47,Tariq Lamptey,D,2,Nov 13,BHA,AVL,L 1-2,4.0,8,0
48,Tariq Lamptey,D,2,Oct 29,BHA,CHE,W 4-1,1.25,16,0
49,Tariq Lamptey,D,2,Oct 22,BHA,@MCI,L 1-3,3.6,45,0
50,Tariq Lamptey,D,2,Oct 18,BHA,NOT,T 0-0,-0.5,25,0
51,Tariq Lamptey,D,2,Oct 8,BHA,TOT,L 0-1,0.5,1,0
52,Tariq Lamptey,D,2,Oct 1,BHA,@LIV,T 3-3,1.0,2,0
53,Tariq Lamptey,D,2,Sep 4,BHA,LEI,W 5-2,0.5,1,0
54,Tariq Lamptey,D,2,Aug 30,BHA,@FUL,L 1-2,9.25,25,0
55,Tariq Lamptey,D,2,Aug 27,BHA,LEE,W 1-0,3.35,19,0
56,Tariq Lamptey,D,2,Aug 13,BHA,NEW,T 0-0,1.0,14,0
57,Tariq Lamptey,D,2,Aug 7,BHA,@MUN,W 2-1,2.0,14,0
58,Joel Veltman,D,2,May 28,BHA,@AVL,L 1-2,1.25,45,1
59,Joel Veltman,D,2,May 24,BHA,MCI,T 1-1,-0.75,14,0
60,Joel Veltman,D,2,May 21,BHA,SOU,W 3-1,4.2,73,1
61,Joel Veltman,D,2,Apr 29,BHA,WOL,W 6-0,10.35,64,1
62,Joel Veltman,D,2,Apr 15,BHA,@CHE,W 2-1,-1.25,27,1
63,Joel Veltman,D,2,Apr 8,BHA,@TOT,L 1-2,6.1,84,1
64,Joel Veltman,D,2,Apr 4,BHA,@BOU,W 2-0,15.75,90,1
65,Joel Veltman,D,2,Apr 1,BHA,BRF,T 3-3,8.1,71,1
66,Joel Veltman,D,2,Mar 15,BHA,CRY,W 1-0,15.35,90,1
67,Joel Veltman,D,2,Mar 11,BHA,@LEE,T 2-2,5.75,90,1
68,Joel Veltman,D,2,Mar 4,BHA,WHU,W 4-0,22.75,73,0
69,Joel Veltman,D,2,Feb 18,BHA,FUL,L 0-1,8.95,90,1
70,Joel Veltman,D,2,Feb 11,BHA,@CRY,T 1-1,11.25,90,1
71,Joel Veltman,D,2,Feb 4,BHA,BOU,W 1-0,12.0,90,1
72,Joel Veltman,D,2,Jan 21,BHA,@LEI,T 2-2,5.6,60,0
73,Joel Veltman,D,2,Jan 14,BHA,LIV,W 3-0,5.35,23,0
74,Joel Veltman,D,2,Jan 3,BHA,@EVE,W 4-1,12.2,70,1
75,Joel Veltman,D,2,Dec 26,BHA,@SOU,W 3-1,16.7,90,1
76,Joel Veltman,D,2,Nov 13,BHA,AVL,L 1-2,1.0,30,0
77,Joel Veltman,D,2,Nov 5,BHA,@WOL,W 3-2,1.5,1,0
78,Joel Veltman,D,2,Oct 22,BHA,@MCI,L 1-3,6.7,65,1
79,Joel Veltman,D,2,Oct 18,BHA,NOT,T 0-0,13.1,90,1
80,Joel Veltman,D,2,Oct 14,BHA,@BRF,L 0-2,8.1,90,1
81,Joel Veltman,D,2,Oct 8,BHA,TOT,L 0-1,3.45,87,1
82,Joel Veltman,D,2,Oct 1,BHA,@LIV,T 3-3,7.45,90,1
83,Joel Veltman,D,2,Sep 4,BHA,LEI,W 5-2,5.25,90,1
84,Joel Veltman,D,2,Aug 30,BHA,@FUL,L 1-2,4.85,63,1
85,Joel Veltman,D,2,Aug 27,BHA,LEE,W 1-0,13.5,69,1
86,Joel Veltman,D,2,Aug 21,BHA,@WHU,W 2-0,16.5,90,1
87,Joel Veltman,D,2,Aug 13,BHA,NEW,T 0-0,18.25,90,1
88,Joel Veltman,D,2,Aug 7,BHA,@MUN,W 2-1,11.85,90,1
89,Lewis Dunk,D,2,May 21,BHA,SOU,W 3-1,6.0,90,1
90,Lewis Dunk,D,2,May 18,BHA,@NEW,L 1-4,10.3,90,1
91,Lewis Dunk,D,2,May 14,BHA,@ARS,W 3-0,16.7,90,1
92,Lewis Dunk,D,2,May 8,BHA,EVE,L 1-5,4.85,90,1
93,Lewis Dunk,D,2,May 4,BHA,MUN,W 1-0,12.35,90,1
94,Lewis Dunk,D,2,Apr 29,BHA,WOL,W 6-0,18.2,90,1
95,Lewis Dunk,D,2,Apr 26,BHA,@NOT,L 1-3,10.15,90,1
96,Lewis Dunk,D,2,Apr 15,BHA,@CHE,W 2-1,8.1,90,1
97,Lewis Dunk,D,2,Apr 8,BHA,@TOT,L 1-2,17.7,90,1
98,Lewis Dunk,D,2,Apr 4,BHA,@BOU,W 2-0,17.3,90,1
99,Lewis Dunk,D,2,Apr 1,BHA,BRF,T 3-3,6.1,90,1
100,Lewis Dunk,D,2,Mar 15,BHA,CRY,W 1-0,16.2,90,1
101,Lewis Dunk,D,2,Mar 11,BHA,@LEE,T 2-2,9.25,90,1
102,Lewis Dunk,D,2,Mar 4,BHA,WHU,W 4-0,13.45,90,1
103,Lewis Dunk,D,2,Feb 18,BHA,FUL,L 0-1,8.35,90,1
104,Lewis Dunk,D,2,Feb 11,BHA,@CRY,T 1-1,7.8,90,1
105,Lewis Dunk,D,2,Feb 4,BHA,BOU,W 1-0,12.75,90,1
106,Lewis Dunk,D,2,Jan 21,BHA,@LEI,T 2-2,7.85,90,1
107,Lewis Dunk,D,2,Jan 14,BHA,LIV,W 3-0,12.35,88,1
108,Lewis Dunk,D,2,Jan 3,BHA,@EVE,W 4-1,4.55,90,1
109,Lewis Dunk,D,2,Dec 31,BHA,ARS,L 2-4,12.75,90,1
110,Lewis Dunk,D,2,Dec 26,BHA,@SOU,W 3-1,7.3,90,1
111,Lewis Dunk,D,2,Nov 13,BHA,AVL,L 1-2,7.1,90,1
112,Lewis Dunk,D,2,Nov 5,BHA,@WOL,W 3-2,6.75,90,1
113,Lewis Dunk,D,2,Oct 29,BHA,CHE,W 4-1,7.35,90,1
114,Lewis Dunk,D,2,Oct 22,BHA,@MCI,L 1-3,5.3,90,1
115,Lewis Dunk,D,2,Oct 18,BHA,NOT,T 0-0,16.2,90,1
