,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Mark Travers,G,1,May 28,BOU,@EVE,L 0-1,12.0,90,1
1,Mark Travers,G,1,Jan 3,BOU,@MUN,L 0-3,7.0,90,1
2,Mark Travers,G,1,Dec 31,BOU,CRY,L 0-2,11.0,90,1
3,Mark Travers,G,1,Dec 27,BOU,@CHE,L 0-2,7.0,90,1
4,Mark Travers,G,1,Nov 12,BOU,EVE,W 3-0,18.0,90,1
5,Mark Travers,G,1,Nov 5,BOU,@LEE,L 3-4,2.0,90,1
6,Mark Travers,G,1,Oct 29,BOU,TOT,L 2-3,8.5,90,1
7,Mark Travers,G,1,Oct 24,BOU,@WHU,L 0-2,3.0,45,0
8,Mark Travers,G,1,Aug 27,BOU,@LIV,L 0-9,5.5,90,1
9,Mark Travers,G,1,Aug 20,BOU,ARS,L 0-3,6.5,90,1
10,Mark Travers,G,1,Aug 13,BOU,@MCI,L 0-4,8.5,90,1
11,Mark Travers,G,1,Aug 6,BOU,AVL,W 2-0,16.0,90,1
12,Neto,G,1,May 20,BOU,MUN,L 0-1,9.0,90,1
13,Neto,G,1,May 13,BOU,@CRY,L 0-2,9.5,90,1
14,Neto,G,1,May 6,BOU,CHE,L 1-3,5.5,90,1
15,Neto,G,1,Apr 30,BOU,LEE,W 4-1,10.5,90,1
16,Neto,G,1,Apr 27,BOU,@SOU,W 1-0,15.5,90,1
17,Neto,G,1,Apr 23,BOU,WHU,L 0-4,10.5,90,1
18,Neto,G,1,Apr 15,BOU,@TOT,W 3-2,13.0,90,1
19,Neto,G,1,Apr 8,BOU,@LEI,W 1-0,18.5,90,1
20,Neto,G,1,Apr 4,BOU,BHA,L 0-2,8.5,90,1
21,Neto,G,1,Apr 1,BOU,FUL,W 2-1,4.5,90,1
22,Neto,G,1,Mar 18,BOU,@AVL,L 0-3,11.0,90,1
23,Neto,G,1,Mar 11,BOU,LIV,W 1-0,20.0,90,1
24,Neto,G,1,Mar 4,BOU,@ARS,L 2-3,10.0,90,1
25,Neto,G,1,Feb 25,BOU,MCI,L 1-4,5.5,90,1
26,Neto,G,1,Feb 18,BOU,@WOL,W 1-0,19.5,90,1
27,Neto,G,1,Feb 11,BOU,NEW,T 1-1,12.0,90,1
28,Neto,G,1,Feb 4,BOU,@BHA,L 0-1,12.5,90,1
29,Neto,G,1,Jan 21,BOU,NOT,T 1-1,10.5,90,1
30,Neto,G,1,Jan 14,BOU,@BRF,L 0-2,3.5,90,1
31,Neto,G,1,Oct 24,BOU,@WHU,L 0-2,3.0,45,1
32,Neto,G,1,Oct 19,BOU,SOU,L 0-1,6.0,90,1
33,Neto,G,1,Oct 15,BOU,@FUL,T 2-2,5.5,90,1
34,Neto,G,1,Oct 8,BOU,LEI,W 2-1,9.0,90,1
35,Neto,G,1,Oct 1,BOU,BRF,T 0-0,18.5,90,1
36,Neto,G,1,Sep 17,BOU,@NEW,T 1-1,14.0,90,1
37,Neto,G,1,Sep 3,BOU,@NOT,W 3-2,2.0,90,1
38,Neto,G,1,Aug 31,BOU,WOL,T 0-0,16.5,90,1
39,Adam Smith,D,2,May 28,BOU,@EVE,L 0-1,5.35,82,1
40,Adam Smith,D,2,May 20,BOU,MUN,L 0-1,8.6,65,1
41,Adam Smith,D,2,May 13,BOU,@CRY,L 0-2,2.25,29,0
