,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Keylor Navas,G,1,May 20,NOT,ARS,W 1-0,16.5,88,1
1,Keylor Navas,G,1,May 13,NOT,@CHE,T 2-2,8.5,90,1
2,Keylor Navas,G,1,May 8,NOT,SOU,W 4-3,9.0,90,1
3,Keylor Navas,G,1,Apr 29,NOT,@BRF,L 1-2,11.5,90,1
4,Keylor Navas,G,1,Apr 26,NOT,BHA,W 3-1,12.0,90,1
5,Keylor Navas,G,1,Apr 22,NOT,@LIV,L 2-3,5.0,90,1
6,Keylor Navas,G,1,Apr 16,NOT,MUN,L 0-2,13.0,90,1
7,Keylor Navas,G,1,Apr 8,NOT,@AVL,L 0-2,4.5,90,1
8,Keylor Navas,G,1,Apr 4,NOT,@LEE,L 1-2,9.5,90,1
9,Keylor Navas,G,1,Apr 1,NOT,WOL,T 1-1,3.0,90,1
10,Keylor Navas,G,1,Mar 17,NOT,NEW,L 1-2,3.5,90,1
11,Keylor Navas,G,1,Mar 11,NOT,@TOT,L 1-3,9.5,90,1
12,Keylor Navas,G,1,Mar 5,NOT,EVE,T 2-2,4.0,90,1
13,Keylor Navas,G,1,Feb 25,NOT,@WHU,L 0-4,7.5,90,1
14,Keylor Navas,G,1,Feb 18,NOT,MCI,T 1-1,11.5,90,1
15,Keylor Navas,G,1,Feb 11,NOT,@FUL,L 0-2,4.5,90,1
16,Keylor Navas,G,1,Feb 5,NOT,LEE,W 1-0,18.5,90,1
17,Dean Henderson,G,1,Jan 14,NOT,LEI,W 2-0,15.0,90,1
18,Dean Henderson,G,1,Jan 4,NOT,@SOU,W 1-0,13.0,90,1
19,Dean Henderson,G,1,Jan 1,NOT,CHE,T 1-1,4.5,90,1
20,Dean Henderson,G,1,Nov 12,NOT,CRY,W 1-0,12.5,90,1
21,Dean Henderson,G,1,Nov 5,NOT,BRF,T 2-2,0.5,90,1
22,Dean Henderson,G,1,Oct 30,NOT,@ARS,L 0-5,7.0,90,1
23,Dean Henderson,G,1,Oct 22,NOT,LIV,W 1-0,22.5,90,1
24,Dean Henderson,G,1,Oct 18,NOT,@BHA,T 0-0,24.0,90,1
25,Dean Henderson,G,1,Oct 15,NOT,@WOL,L 0-1,4.5,90,1
26,Dean Henderson,G,1,Oct 10,NOT,AVL,T 1-1,4.5,90,1
27,Dean Henderson,G,1,Oct 3,NOT,@LEI,L 0-4,7.5,90,1
28,Dean Henderson,G,1,Sep 16,NOT,FUL,L 2-3,8.5,90,1
29,Dean Henderson,G,1,Sep 3,NOT,BOU,L 2-3,2.5,90,1
30,Dean Henderson,G,1,Aug 31,NOT,@MCI,L 0-6,6.0,90,1
31,Dean Henderson,G,1,Aug 28,NOT,TOT,L 0-2,14.0,90,1
32,Dean Henderson,G,1,Aug 20,NOT,@EVE,T 1-1,15.5,90,1
33,Dean Henderson,G,1,Aug 14,NOT,WHU,W 1-0,22.0,90,1
34,Dean Henderson,G,1,Aug 6,NOT,@NEW,L 0-2,14.0,90,1
35,Wayne Hennessey,G,1,May 28,NOT,@CRY,T 1-1,6.5,90,1
36,Wayne Hennessey,G,1,May 20,NOT,ARS,W 1-0,0.5,1,0
37,Wayne Hennessey,G,1,Jan 21,NOT,@BOU,T 1-1,6.5,90,1
38,Wayne Hennessey,G,1,Dec 27,NOT,@MUN,L 0-3,10.0,90,1
39,Neco Williams,D,2,Apr 26,NOT,BHA,W 3-1,6.4,64,1
40,Neco Williams,D,2,Apr 22,NOT,@LIV,L 2-3,17.95,90,1
41,Neco Williams,D,2,Apr 16,NOT,MUN,L 0-2,8.3,90,1
42,Neco Williams,D,2,Apr 8,NOT,@AVL,L 0-2,9.25,90,1
43,Neco Williams,D,2,Apr 4,NOT,@LEE,L 1-2,6.35,90,1
44,Neco Williams,D,2,Apr 1,NOT,WOL,T 1-1,6.1,90,1
45,Neco Williams,D,2,Mar 17,NOT,NEW,L 1-2,1.25,10,0
46,Neco Williams,D,2,Mar 11,NOT,@TOT,L 1-3,1.1,16,0
47,Neco Williams,D,2,Feb 25,NOT,@WHU,L 0-4,9.8,90,1
48,Neco Williams,D,2,Feb 18,NOT,MCI,T 1-1,2.75,31,0
49,Neco Williams,D,2,Feb 5,NOT,LEE,W 1-0,17.05,88,1
50,Neco Williams,D,2,Jan 21,NOT,@BOU,T 1-1,1.25,14,0
51,Neco Williams,D,2,Jan 14,NOT,LEI,W 2-0,1.0,3,0
52,Neco Williams,D,2,Jan 4,NOT,@SOU,W 1-0,1.25,5,0
53,Neco Williams,D,2,Jan 1,NOT,CHE,T 1-1,1.1,1,0
54,Neco Williams,D,2,Dec 27,NOT,@MUN,L 0-3,5.1,15,0
55,Neco Williams,D,2,Nov 12,NOT,CRY,W 1-0,1.1,3,0
56,Neco Williams,D,2,Nov 5,NOT,BRF,T 2-2,13.5,90,1
57,Neco Williams,D,2,Oct 30,NOT,@ARS,L 0-5,4.6,25,0
58,Neco Williams,D,2,Oct 22,NOT,LIV,W 1-0,14.6,72,1
59,Neco Williams,D,2,Oct 18,NOT,@BHA,T 0-0,19.45,90,1
60,Neco Williams,D,2,Oct 15,NOT,@WOL,L 0-1,9.25,90,1
61,Neco Williams,D,2,Oct 10,NOT,AVL,T 1-1,5.0,31,0
62,Neco Williams,D,2,Oct 3,NOT,@LEI,L 0-4,7.45,45,1
63,Neco Williams,D,2,Sep 16,NOT,FUL,L 2-3,4.25,87,1
64,Neco Williams,D,2,Sep 3,NOT,BOU,L 2-3,13.35,90,1
65,Neco Williams,D,2,Aug 31,NOT,@MCI,L 0-6,16.35,90,1
66,Neco Williams,D,2,Aug 28,NOT,TOT,L 0-2,10.0,90,1
67,Neco Williams,D,2,Aug 20,NOT,@EVE,T 1-1,10.6,90,1
68,Neco Williams,D,2,Aug 14,NOT,WHU,W 1-0,23.15,90,1
69,Neco Williams,D,2,Aug 6,NOT,@NEW,L 0-2,10.05,90,1
70,Serge Aurier,D,2,May 28,NOT,@CRY,T 1-1,6.75,90,1
71,Serge Aurier,D,2,May 20,NOT,ARS,W 1-0,17.4,90,1
72,Serge Aurier,D,2,May 13,NOT,@CHE,T 2-2,9.1,90,1
73,Serge Aurier,D,2,May 8,NOT,SOU,W 4-3,7.35,63,1
74,Serge Aurier,D,2,Apr 29,NOT,@BRF,L 1-2,5.95,90,1
75,Serge Aurier,D,2,Apr 26,NOT,BHA,W 3-1,9.55,90,1
76,Serge Aurier,D,2,Mar 17,NOT,NEW,L 1-2,11.25,90,1
77,Serge Aurier,D,2,Mar 11,NOT,@TOT,L 1-3,8.1,90,1
78,Serge Aurier,D,2,Mar 5,NOT,EVE,T 2-2,9.25,90,1
79,Serge Aurier,D,2,Feb 18,NOT,MCI,T 1-1,8.45,78,1
80,Serge Aurier,D,2,Feb 11,NOT,@FUL,L 0-2,12.0,90,1
81,Serge Aurier,D,2,Feb 5,NOT,LEE,W 1-0,5.75,45,0
82,Serge Aurier,D,2,Jan 21,NOT,@BOU,T 1-1,10.7,74,1
83,Serge Aurier,D,2,Jan 14,NOT,LEI,W 2-0,24.35,90,1
84,Serge Aurier,D,2,Jan 4,NOT,@SOU,W 1-0,21.6,90,1
85,Serge Aurier,D,2,Jan 1,NOT,CHE,T 1-1,15.05,90,1
86,Serge Aurier,D,2,Dec 27,NOT,@MUN,L 0-3,6.3,73,1
87,Serge Aurier,D,2,Nov 12,NOT,CRY,W 1-0,17.5,90,1
88,Serge Aurier,D,2,Nov 5,NOT,BRF,T 2-2,7.95,90,1
89,Serge Aurier,D,2,Oct 30,NOT,@ARS,L 0-5,8.0,90,1
90,Serge Aurier,D,2,Oct 22,NOT,LIV,W 1-0,18.0,90,1
91,Serge Aurier,D,2,Oct 18,NOT,@BHA,T 0-0,12.85,68,1
92,Serge Aurier,D,2,Oct 10,NOT,AVL,T 1-1,4.8,57,1
93,Serge Aurier,D,2,Oct 3,NOT,@LEI,L 0-4,6.75,45,0
94,Joe Worrall,D,2,May 28,NOT,@CRY,T 1-1,10.7,90,1
95,Joe Worrall,D,2,May 20,NOT,ARS,W 1-0,14.35,90,1
96,Joe Worrall,D,2,May 13,NOT,@CHE,T 2-2,8.05,90,1
97,Joe Worrall,D,2,May 8,NOT,SOU,W 4-3,4.0,25,0
98,Joe Worrall,D,2,Apr 29,NOT,@BRF,L 1-2,7.95,90,1
99,Joe Worrall,D,2,Apr 26,NOT,BHA,W 3-1,8.4,75,0
100,Joe Worrall,D,2,Apr 22,NOT,@LIV,L 2-3,5.55,59,0
101,Joe Worrall,D,2,Apr 8,NOT,@AVL,L 0-2,5.85,64,1
102,Joe Worrall,D,2,Apr 1,NOT,WOL,T 1-1,2.0,22,0
103,Joe Worrall,D,2,Mar 11,NOT,@TOT,L 1-3,17.05,90,1
104,Joe Worrall,D,2,Mar 5,NOT,EVE,T 2-2,10.15,90,1
105,Joe Worrall,D,2,Feb 25,NOT,@WHU,L 0-4,5.6,90,1
106,Joe Worrall,D,2,Feb 18,NOT,MCI,T 1-1,5.0,90,1
107,Joe Worrall,D,2,Feb 11,NOT,@FUL,L 0-2,6.3,82,0
108,Joe Worrall,D,2,Jan 21,NOT,@BOU,T 1-1,7.2,90,1
