,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Jose Sa,G,1,May 28,WOL,@ARS,L 0-5,5.5,90,1
1,Jose Sa,G,1,May 6,WOL,AVL,W 1-0,17.0,90,1
2,Jose Sa,G,1,Apr 29,WOL,@BHA,L 0-6,3.5,90,1
3,Jose Sa,G,1,Apr 25,WOL,CRY,W 2-0,16.0,90,1
4,Jose Sa,G,1,Apr 22,WOL,@LEI,L 1-2,8.0,90,1
5,Jose Sa,G,1,Apr 15,WOL,BRF,W 2-0,17.0,90,1
6,Jose Sa,G,1,Apr 8,WOL,CHE,W 1-0,14.0,90,1
7,Jose Sa,G,1,Apr 1,WOL,@NOT,T 1-1,12.0,90,1
8,Jose Sa,G,1,Mar 18,WOL,LEE,L 2-4,1.5,90,1
9,Jose Sa,G,1,Mar 12,WOL,@NEW,L 1-2,11.5,90,1
10,Jose Sa,G,1,Mar 4,WOL,TOT,W 1-0,23.0,90,1
11,Jose Sa,G,1,Mar 1,WOL,@LIV,L 0-2,9.0,90,1
12,Jose Sa,G,1,Feb 24,WOL,@FUL,T 1-1,9.0,90,1
13,Jose Sa,G,1,Feb 18,WOL,BOU,L 0-1,3.0,90,1
14,Jose Sa,G,1,Feb 11,WOL,@SOU,W 2-1,4.5,90,1
15,Jose Sa,G,1,Feb 4,WOL,LIV,W 3-0,16.0,90,1
16,Jose Sa,G,1,Jan 22,WOL,@MCI,L 0-3,8.0,90,1
17,Jose Sa,G,1,Jan 14,WOL,WHU,W 1-0,17.0,90,1
18,Jose Sa,G,1,Jan 4,WOL,@AVL,T 1-1,7.0,90,1
19,Jose Sa,G,1,Dec 31,WOL,MUN,L 0-1,12.0,90,1
20,Jose Sa,G,1,Dec 26,WOL,@EVE,W 2-1,9.0,90,1
21,Jose Sa,G,1,Nov 12,WOL,ARS,L 0-2,5.0,90,1
22,Jose Sa,G,1,Nov 5,WOL,BHA,L 2-3,9.5,90,1
23,Jose Sa,G,1,Oct 29,WOL,@BRF,T 1-1,7.0,90,1
24,Jose Sa,G,1,Oct 23,WOL,LEI,L 0-4,2.5,90,1
25,Jose Sa,G,1,Oct 18,WOL,@CRY,L 1-2,5.5,90,1
26,Jose Sa,G,1,Oct 15,WOL,NOT,W 1-0,20.5,90,1
27,Jose Sa,G,1,Oct 8,WOL,@CHE,L 0-3,8.0,90,1
28,Jose Sa,G,1,Oct 1,WOL,@WHU,L 0-2,7.0,90,1
29,Jose Sa,G,1,Sep 17,WOL,MCI,L 0-3,9.0,90,1
30,Jose Sa,G,1,Sep 3,WOL,SOU,W 1-0,15.0,90,1
31,Jose Sa,G,1,Aug 31,WOL,@BOU,T 0-0,15.0,90,1
32,Jose Sa,G,1,Aug 28,WOL,NEW,T 1-1,12.0,90,1
33,Jose Sa,G,1,Aug 20,WOL,@TOT,L 0-1,8.0,90,1
34,Jose Sa,G,1,Aug 13,WOL,FUL,T 0-0,21.5,90,1
35,Jose Sa,G,1,Aug 6,WOL,@LEE,L 1-2,7.0,90,1
36,Daniel Bentley,G,1,May 20,WOL,EVE,T 1-1,8.0,90,1
37,Daniel Bentley,G,1,May 13,WOL,@MUN,L 0-2,14.5,90,1
38,Jonny,D,2,Mar 18,WOL,LEE,L 2-4,15.6,83,1
39,Jonny,D,2,Mar 12,WOL,@NEW,L 1-2,3.1,68,1
40,Jonny,D,2,Mar 4,WOL,TOT,W 1-0,15.8,90,1
41,Jonny,D,2,Feb 11,WOL,@SOU,W 2-1,1.45,5,0
42,Jonny,D,2,Feb 4,WOL,LIV,W 3-0,1.25,5,0
43,Jonny,D,2,Dec 31,WOL,MUN,L 0-1,6.75,24,0
44,Jonny,D,2,Nov 5,WOL,BHA,L 2-3,1.25,45,0
45,Jonny,D,2,Oct 23,WOL,LEI,L 0-4,5.6,66,1
46,Jonny,D,2,Oct 15,WOL,NOT,W 1-0,13.25,90,1
47,Jonny,D,2,Oct 8,WOL,@CHE,L 0-3,3.95,71,1
48,Jonny,D,2,Oct 1,WOL,@WHU,L 0-2,9.2,90,1
49,Jonny,D,2,Sep 17,WOL,MCI,L 0-3,7.35,90,1
50,Jonny,D,2,Sep 3,WOL,SOU,W 1-0,17.7,90,1
51,Jonny,D,2,Aug 31,WOL,@BOU,T 0-0,13.6,90,1
52,Jonny,D,2,Aug 28,WOL,NEW,T 1-1,5.7,90,1
53,Jonny,D,2,Aug 20,WOL,@TOT,L 0-1,6.9,90,1
54,Jonny,D,2,Aug 13,WOL,FUL,T 0-0,16.55,77,1
55,Jonny,D,2,Aug 6,WOL,@LEE,L 1-2,10.75,90,1
