,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Alphonse Areola,G,1,May 19,WHU,@MCI,L 1-3,18.5,90,1
1,Alphonse Areola,G,1,May 11,WHU,LUT,W 3-1,6.0,90,1
2,Alphonse Areola,G,1,May 5,WHU,@CHE,L 0-5,15.0,90,1
3,Alphonse Areola,G,1,Apr 27,WHU,LIV,T 2-2,13.0,90,1
4,Alphonse Areola,G,1,Mar 30,WHU,@NEW,L 3-4,6.5,45,1
5,Alphonse Areola,G,1,Mar 17,WHU,AVL,T 1-1,11.5,90,1
6,Alphonse Areola,G,1,Mar 10,WHU,BUR,T 2-2,10.0,90,1
7,Alphonse Areola,G,1,Mar 2,WHU,@EVE,W 3-1,24.0,90,1
8,Alphonse Areola,G,1,Feb 26,WHU,BRF,W 4-2,11.0,90,1
9,Alphonse Areola,G,1,Feb 17,WHU,@NOT,L 0-2,13.5,90,1
10,Alphonse Areola,G,1,Feb 11,WHU,ARS,L 0-6,7.5,90,1
11,Alphonse Areola,G,1,Feb 4,WHU,@MUN,L 0-3,4.5,45,1
12,Alphonse Areola,G,1,Feb 1,WHU,BOU,T 1-1,8.0,90,1
13,Alphonse Areola,G,1,Jan 21,WHU,@SHU,T 2-2,8.5,88,1
14,Alphonse Areola,G,1,Jan 2,WHU,BHA,T 0-0,24.5,90,1
15,Alphonse Areola,G,1,Dec 28,WHU,@ARS,W 2-0,24.5,90,1
16,Alphonse Areola,G,1,Dec 23,WHU,MUN,W 2-0,16.5,90,1
17,Alphonse Areola,G,1,Dec 3,WHU,CRY,T 1-1,4.5,90,1
18,Alphonse Areola,G,1,Nov 25,WHU,@BUR,W 2-1,10.0,90,1
19,Alphonse Areola,G,1,Nov 12,WHU,NOT,W 3-2,7.5,90,1
20,Alphonse Areola,G,1,Nov 4,WHU,@BRF,L 2-3,5.0,90,1
21,Alphonse Areola,G,1,Oct 29,WHU,EVE,L 0-1,7.5,90,1
22,Alphonse Areola,G,1,Oct 22,WHU,@AVL,L 1-4,6.5,90,1
23,Alphonse Areola,G,1,Oct 8,WHU,NEW,T 2-2,4.5,90,1
24,Alphonse Areola,G,1,Sep 30,WHU,SHU,W 2-0,15.0,90,1
