,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Guglielmo Vicario,G,1,May 19,TOT,@SHU,W 3-0,13.5,90,1
1,Guglielmo Vicario,G,1,May 14,TOT,MCI,L 0-2,8.0,90,1
2,Guglielmo Vicario,G,1,May 11,TOT,BUR,W 2-1,6.0,90,1
3,Guglielmo Vicario,G,1,May 5,TOT,@LIV,L 2-4,14.0,90,1
4,Guglielmo Vicario,G,1,May 2,TOT,@CHE,L 0-2,6.0,90,1
5,Guglielmo Vicario,G,1,Apr 28,TOT,ARS,L 2-3,4.0,90,1
6,Guglielmo Vicario,G,1,Apr 13,TOT,@NEW,L 0-4,3.0,90,1
7,Guglielmo Vicario,G,1,Apr 7,TOT,NOT,W 3-1,11.5,90,1
8,Guglielmo Vicario,G,1,Apr 2,TOT,@WHU,T 1-1,12.0,90,1
9,Guglielmo Vicario,G,1,Mar 30,TOT,LUT,W 2-1,6.5,90,1
10,Guglielmo Vicario,G,1,Mar 16,TOT,@FUL,L 0-3,9.0,90,1
11,Guglielmo Vicario,G,1,Mar 10,TOT,@AVL,W 4-0,17.0,90,1
12,Guglielmo Vicario,G,1,Mar 2,TOT,CRY,W 3-1,4.0,90,1
13,Guglielmo Vicario,G,1,Feb 17,TOT,WOL,L 1-2,10.0,90,1
14,Guglielmo Vicario,G,1,Feb 10,TOT,BHA,W 2-1,6.0,90,1
15,Guglielmo Vicario,G,1,Feb 3,TOT,@EVE,T 2-2,11.0,90,1
16,Guglielmo Vicario,G,1,Jan 31,TOT,BRF,W 3-2,7.5,90,1
17,Guglielmo Vicario,G,1,Jan 14,TOT,@MUN,T 2-2,2.5,90,1
18,Guglielmo Vicario,G,1,Dec 31,TOT,BOU,W 3-1,8.5,90,1
19,Guglielmo Vicario,G,1,Dec 28,TOT,@BHA,L 2-4,9.0,90,1
20,Guglielmo Vicario,G,1,Dec 23,TOT,EVE,W 2-1,13.5,90,1
21,Guglielmo Vicario,G,1,Dec 15,TOT,@NOT,W 2-0,15.5,90,1
22,Guglielmo Vicario,G,1,Dec 10,TOT,NEW,W 4-1,7.0,90,1
23,Guglielmo Vicario,G,1,Dec 7,TOT,WHU,L 1-2,11.0,90,1
24,Guglielmo Vicario,G,1,Dec 3,TOT,@MCI,T 3-3,6.5,90,1
25,Guglielmo Vicario,G,1,Nov 26,TOT,AVL,L 1-2,9.0,90,1
26,Guglielmo Vicario,G,1,Nov 11,TOT,@WOL,L 1-2,6.5,90,1
27,Guglielmo Vicario,G,1,Nov 6,TOT,CHE,L 1-4,8.5,90,1
28,Guglielmo Vicario,G,1,Oct 27,TOT,@CRY,W 2-1,8.0,90,1
29,Guglielmo Vicario,G,1,Oct 23,TOT,FUL,W 2-0,14.5,90,1
30,Guglielmo Vicario,G,1,Oct 7,TOT,@LUT,W 1-0,15.0,90,1
31,Guglielmo Vicario,G,1,Sep 30,TOT,LIV,W 2-1,8.5,90,1
32,Guglielmo Vicario,G,1,Sep 24,TOT,@ARS,T 2-2,10.5,90,1
33,Guglielmo Vicario,G,1,Sep 16,TOT,SHU,W 2-1,10.5,90,1
34,Guglielmo Vicario,G,1,Sep 2,TOT,@BUR,W 5-2,7.0,90,1
35,Guglielmo Vicario,G,1,Aug 26,TOT,@BOU,W 2-0,17.0,90,1
36,Guglielmo Vicario,G,1,Aug 19,TOT,MUN,W 2-0,21.0,90,1
37,Guglielmo Vicario,G,1,Aug 13,TOT,@BRF,T 2-2,9.5,90,1
38,Pedro Porro,D,2,May 19,TOT,@SHU,W 3-0,26.95,75,1
39,Pedro Porro,D,2,May 14,TOT,MCI,L 0-2,7.05,90,1
40,Pedro Porro,D,2,May 11,TOT,BUR,W 2-1,19.5,90,1
41,Pedro Porro,D,2,May 5,TOT,@LIV,L 2-4,7.8,90,1
42,Pedro Porro,D,2,May 2,TOT,@CHE,L 0-2,9.75,90,1
43,Pedro Porro,D,2,Apr 28,TOT,ARS,L 2-3,4.7,90,1
44,Pedro Porro,D,2,Apr 13,TOT,@NEW,L 0-4,6.7,48,1
45,Pedro Porro,D,2,Apr 7,TOT,NOT,W 3-1,18.7,90,1
46,Pedro Porro,D,2,Apr 2,TOT,@WHU,T 1-1,10.45,90,1
47,Pedro Porro,D,2,Mar 30,TOT,LUT,W 2-1,10.2,90,1
48,Pedro Porro,D,2,Mar 16,TOT,@FUL,L 0-3,7.55,90,1
49,Pedro Porro,D,2,Mar 10,TOT,@AVL,W 4-0,17.6,90,1
50,Pedro Porro,D,2,Feb 10,TOT,BHA,W 2-1,9.65,90,1
51,Pedro Porro,D,2,Feb 3,TOT,@EVE,T 2-2,8.55,90,1
52,Pedro Porro,D,2,Jan 31,TOT,BRF,W 3-2,5.65,90,1
53,Pedro Porro,D,2,Jan 14,TOT,@MUN,T 2-2,24.8,90,1
54,Pedro Porro,D,2,Dec 31,TOT,BOU,W 3-1,14.05,90,1
55,Pedro Porro,D,2,Dec 28,TOT,@BHA,L 2-4,17.05,90,1
56,Pedro Porro,D,2,Dec 23,TOT,EVE,W 2-1,12.9,90,1
57,Pedro Porro,D,2,Dec 15,TOT,@NOT,W 2-0,19.9,90,1
58,Pedro Porro,D,2,Dec 10,TOT,NEW,W 4-1,19.85,90,1
59,Pedro Porro,D,2,Dec 7,TOT,WHU,L 1-2,16.75,90,1
60,Pedro Porro,D,2,Dec 3,TOT,@MCI,T 3-3,4.6,90,1
61,Pedro Porro,D,2,Nov 26,TOT,AVL,L 1-2,17.0,90,1
62,Pedro Porro,D,2,Nov 11,TOT,@WOL,L 1-2,17.0,90,1
63,Pedro Porro,D,2,Nov 6,TOT,CHE,L 1-4,12.3,90,1
64,Pedro Porro,D,2,Oct 27,TOT,@CRY,W 2-1,9.1,90,1
65,Pedro Porro,D,2,Oct 23,TOT,FUL,W 2-0,17.5,90,1
66,Pedro Porro,D,2,Oct 7,TOT,@LUT,W 1-0,17.9,90,1
