,player,position,position_id,date,team,opp,score,fpts,min,starts
75,Max Kilman,D,2,Mar 30,WOL,@AVL,L 0-2,2.7,90,1
76,Max Kilman,D,2,Mar 9,WOL,FUL,W 2-1,6.7,90,1
77,Max Kilman,D,2,Mar 2,WOL,@NEW,L 0-3,5.45,90,1
78,Max Kilman,D,2,Feb 25,WOL,SHU,W 1-0,14.25,90,1
79,Max Kilman,D,2,Feb 17,WOL,@TOT,W 2-1,5.6,90,1
80,Max Kilman,D,2,Feb 10,WOL,BRF,L 0-2,9.05,90,1
81,Max Kilman,D,2,Feb 4,WOL,@CHE,W 4-2,5.75,90,1
82,Max Kilman,D,2,Feb 1,WOL,MUN,L 3-4,17.0,90,1
83,Max Kilman,D,2,Jan 22,WOL,@BHA,T 0-0,16.05,90,1
84,Max Kilman,D,2,Dec 30,WOL,EVE,W 3-0,25.3,90,1
85,Max Kilman,D,2,Dec 27,WOL,@BRF,W 4-1,8.05,90,1
86,Max Kilman,D,2,Dec 24,WOL,CHE,W 2-1,7.35,90,1
87,Max Kilman,D,2,Dec 17,WOL,@WHU,L 0-3,9.9,90,1
88,Max Kilman,D,2,Dec 9,WOL,NOT,T 1-1,7.8,90,1
89,Max Kilman,D,2,Dec 5,WOL,BUR,W 1-0,14.65,90,1
90,Max Kilman,D,2,Dec 2,WOL,@ARS,L 1-2,5.7,90,1
91,Max Kilman,D,2,Nov 27,WOL,@FUL,L 2-3,5.2,90,1
92,Max Kilman,D,2,Nov 11,WOL,TOT,W 2-1,4.4,90,1
93,Max Kilman,D,2,Nov 4,WOL,@SHU,L 1-2,9.15,90,1
94,Max Kilman,D,2,Oct 28,WOL,NEW,T 2-2,10.8,90,1
95,Max Kilman,D,2,Oct 21,WOL,@BOU,W 2-1,9.75,90,1
96,Max Kilman,D,2,Oct 8,WOL,AVL,T 1-1,9.1,90,1
97,Max Kilman,D,2,Sep 30,WOL,MCI,W 2-1,5.7,90,1
98,Max Kilman,D,2,Sep 23,WOL,@LUT,T 1-1,12.6,90,1
99,Max Kilman,D,2,Sep 16,WOL,LIV,L 1-3,5.4,90,1
100,Max Kilman,D,2,Sep 3,WOL,@CRY,L 2-3,5.45,90,1
101,Max Kilman,D,2,Aug 26,WOL,@EVE,W 1-0,16.3,90,1
102,Max Kilman,D,2,Aug 19,WOL,BHA,L 1-4,5.7,90,1
103,Max Kilman,D,2,Aug 14,WOL,@MUN,L 0-1,11.9,90,1
104,Toti,D,2,May 19,WOL,@LIV,L 0-2,3.55,90,1
105,Toti,D,2,May 11,WOL,CRY,L 1-3,6.2,88,1
106,Toti,D,2,May 4,WOL,@MCI,L 1-5,5.8,90,1
107,Toti,D,2,Apr 27,WOL,LUT,W 2-1,16.9,90,1
108,Toti,D,2,Apr 24,WOL,BOU,L 0-1,9.3,88,1
109,Toti,D,2,Apr 20,WOL,ARS,L 0-2,1.8,90,1
110,Toti,D,2,Apr 13,WOL,@NOT,T 2-2,15.9,90,1
111,Toti,D,2,Apr 6,WOL,WHU,L 1-2,4.55,90,1
112,Toti,D,2,Apr 2,WOL,@BUR,T 1-1,3.95,90,1
113,Toti,D,2,Mar 30,WOL,@AVL,L 0-2,4.1,90,1
114,Toti,D,2,Mar 9,WOL,FUL,W 2-1,12.3,45,0
115,Toti,D,2,Mar 2,WOL,@NEW,L 0-3,4.75,58,1
116,Toti,D,2,Feb 25,WOL,SHU,W 1-0,18.05,90,1
117,Toti,D,2,Feb 17,WOL,@TOT,W 2-1,11.25,90,1
118,Toti,D,2,Feb 10,WOL,BRF,L 0-2,2.5,45,1
119,Toti,D,2,Feb 4,WOL,@CHE,W 4-2,7.15,90,1
120,Toti,D,2,Feb 1,WOL,MUN,L 3-4,4.95,81,1
121,Toti,D,2,Jan 22,WOL,@BHA,T 0-0,11.2,90,1
122,Toti,D,2,Dec 30,WOL,EVE,W 3-0,13.05,90,1
123,Toti,D,2,Dec 27,WOL,@BRF,W 4-1,15.9,90,1
124,Toti,D,2,Dec 24,WOL,CHE,W 2-1,9.8,90,1
125,Toti,D,2,Dec 17,WOL,@WHU,L 0-3,5.95,69,1
126,Toti,D,2,Dec 9,WOL,NOT,T 1-1,6.55,90,1
127,Toti,D,2,Dec 5,WOL,BUR,W 1-0,16.15,90,1
128,Toti,D,2,Dec 2,WOL,@ARS,L 1-2,9.55,90,1
129,Toti,D,2,Nov 27,WOL,@FUL,L 2-3,6.1,90,1
130,Toti,D,2,Nov 11,WOL,TOT,W 2-1,10.7,90,1
131,Toti,D,2,Nov 4,WOL,@SHU,L 1-2,7.8,80,1
132,Toti,D,2,Oct 28,WOL,NEW,T 2-2,16.45,90,1
133,Toti,D,2,Oct 21,WOL,@BOU,W 2-1,4.75,74,1
134,Toti,D,2,Oct 8,WOL,AVL,T 1-1,4.95,90,1
135,Toti,D,2,Sep 30,WOL,MCI,W 2-1,7.6,90,1
136,Toti,D,2,Sep 23,WOL,@LUT,T 1-1,4.1,45,0
137,Toti,D,2,Aug 26,WOL,@EVE,W 1-0,1.0,4,0
138,Toti,D,2,Aug 19,WOL,BHA,L 1-4,2.85,18,0
139,Hugo Bueno,D,2,May 19,WOL,@LIV,L 0-2,1.1,11,0
140,Hugo Bueno,D,2,May 4,WOL,@MCI,L 1-5,5.7,70,1
141,Hugo Bueno,D,2,Apr 27,WOL,LUT,W 2-1,1.0,4,0
142,Hugo Bueno,D,2,Apr 20,WOL,ARS,L 0-2,6.2,90,1
143,Hugo Bueno,D,2,Apr 13,WOL,@NOT,T 2-2,2.25,30,0
144,Hugo Bueno,D,2,Apr 6,WOL,WHU,L 1-2,1.25,2,0
145,Hugo Bueno,D,2,Apr 2,WOL,@BUR,T 1-1,8.2,67,1
146,Hugo Bueno,D,2,Mar 30,WOL,@AVL,L 0-2,3.35,25,0
147,Hugo Bueno,D,2,Mar 2,WOL,@NEW,L 0-3,2.7,30,0
148,Hugo Bueno,D,2,Feb 4,WOL,@CHE,W 4-2,4.6,2,0
